MagX:,MagY:,MagZ:,Mag:,is data good?,try it myself,is data good?,,,,,,,
380,-43,-14,249.05,FALSE,382.6813296,TRUE,,,,,,,
377,-42,-14,296.29,FALSE,379.5905689,TRUE,,,,,,,
375,-43,-13,323.707,TRUE,377.6810824,TRUE,,,,,,,
375,-42,-12,372.035,TRUE,377.5354288,TRUE,,,,,,,
374,-43,-8,391.369,TRUE,376.5488016,TRUE,,,,,,,
378,-45,-7,428.872,TRUE,380.7335026,TRUE,,,,,,,
378,-46,-2,440.437,TRUE,380.7939075,TRUE,,,,,,,
380,-47,-4,473.007,TRUE,382.91644,TRUE,,,,,,,
381,-48,-3,490.769,TRUE,384.0234368,TRUE,,,,,,,
385,-44,-8,538.934,TRUE,387.5886995,TRUE,,,,,,,
386,-43,-9,552.263,TRUE,388.4919562,TRUE,,,,,,,
392,-40,-13,575.609,TRUE,394.2499207,TRUE,,,,,,,
394,-38,-16,585.185,TRUE,396.1514862,TRUE,,,,,,,
391,-31,-30,605.065,TRUE,393.3725969,TRUE,,,,,,,
390,-31,-33,601.667,TRUE,392.6194086,TRUE,,,,,,,
388,-22,-51,614.167,TRUE,391.9553546,TRUE,,,,,,,
388,-24,-51,629.936,TRUE,392.0726973,TRUE,,,,,,,
388,-23,-49,642.593,TRUE,391.7575781,TRUE,,,,,,,
387,-25,-49,663.049,TRUE,390.8900101,TRUE,,,,,,,
386,-18,-53,668.951,TRUE,390.0371777,TRUE,,,,,,,
387,-17,-52,679.527,TRUE,390.8477965,TRUE,,,,,,,
386,-17,-52,679.728,TRUE,389.8576663,TRUE,,,,,,,
382,-16,-50,686.574,TRUE,385.5904563,TRUE,,,,,,,
383,-13,-52,687.594,TRUE,386.7324657,TRUE,,,,,,,
379,-15,-54,691.719,TRUE,383.1213907,TRUE,,,,,,,
375,-14,-54,694.885,TRUE,379.1266279,TRUE,,,,,,,
370,-15,-53,699.686,TRUE,374.0775321,TRUE,,,,,,,
365,-13,-50,696.99,TRUE,368.6380338,TRUE,,,,,,,
357,-18,-39,701.294,TRUE,359.5747488,TRUE,,,,,,,
355,-22,-25,701.622,TRUE,356.5585506,TRUE,,,,,,,
352,-29,-13,699.893,TRUE,353.4317473,TRUE,,,,,,,
354,-31,-5,698.188,TRUE,355.3899267,TRUE,,,,,,,
355,-35,6,694.279,TRUE,356.7716356,TRUE,,,,,,,
357,-38,14,696.956,TRUE,359.2895768,TRUE,,,,,,,
355,-39,17,701.349,TRUE,357.5402075,TRUE,,,,,,,
356,-39,16,701.269,TRUE,358.4870988,TRUE,,,,,,,
359,-38,13,693.698,TRUE,361.2395327,TRUE,,,,,,,
362,-36,10,697.564,TRUE,363.9230688,TRUE,,,,,,,
363,-35,7,701.418,TRUE,364.7505997,TRUE,,,,,,,
362,-35,6,684.278,TRUE,363.7375427,TRUE,,,,,,,
362,-30,-1,668.198,TRUE,363.2423433,TRUE,,,,,,,
363,-28,-8,650.069,TRUE,364.1661709,TRUE,,,,,,,
364,-26,-9,641.565,TRUE,365.0383541,TRUE,,,,,,,
367,-24,-11,618.046,TRUE,367.9483659,TRUE,,,,,,,
366,-23,-14,606.06,TRUE,366.9891007,TRUE,,,,,,,
367,-22,-16,583.729,TRUE,368.0067934,TRUE,,,,,,,
369,-20,-20,566.74,TRUE,370.0824233,TRUE,,,,,,,
368,-17,-26,549.784,TRUE,369.3088139,TRUE,,,,,,,
367,-16,-31,553.3,TRUE,368.6543096,TRUE,,,,,,,
366,-15,-32,556.213,TRUE,367.7023253,TRUE,,,,,,,
366,-15,-34,558.21,TRUE,367.8817745,TRUE,,,,,,,
374,-16,-32,566.517,TRUE,375.7073329,TRUE,,,,,,,
378,-18,-29,573.331,TRUE,379.5378769,TRUE,,,,,,,
381,-18,-30,591.569,TRUE,382.6029273,TRUE,,,,,,,
384,-19,-30,600.874,TRUE,385.6384317,TRUE,,,,,,,
385,-23,-43,604.862,TRUE,388.0760235,TRUE,,,,,,,
385,-24,-47,607.113,TRUE,388.6000515,TRUE,,,,,,,
378,-22,-55,612.059,TRUE,382.6133819,TRUE,,,,,,,
372,-22,-60,623.845,TRUE,377.4493343,TRUE,,,,,,,
364,-22,-67,625.513,TRUE,370.7681216,TRUE,,,,,,,
363,-22,-65,636.699,TRUE,369.4292896,TRUE,,,,,,,
353,-27,-44,640.457,TRUE,356.7548178,TRUE,,,,,,,
351,-28,-29,646.091,TRUE,353.3072317,TRUE,,,,,,,
350,-35,-12,645.831,TRUE,351.9502806,TRUE,,,,,,,
354,-35,-6,652.954,TRUE,355.7766153,TRUE,,,,,,,
353,-38,12,655.134,TRUE,355.2421709,TRUE,,,,,,,
353,-40,17,661.037,TRUE,355.6655733,TRUE,,,,,,,
354,-42,16,659.465,TRUE,356.8417016,TRUE,,,,,,,
355,-37,14,664.697,TRUE,357.1974244,TRUE,,,,,,,
352,-40,15,670.048,TRUE,354.5828535,TRUE,,,,,,,
353,-38,13,672.93,TRUE,355.2773564,TRUE,,,,,,,
353,-36,6,676.075,TRUE,354.8816704,TRUE,,,,,,,
353,-36,7,677.703,TRUE,354.8999859,TRUE,,,,,,,
352,-35,9,674.944,TRUE,353.8502508,TRUE,,,,,,,
361,-34,7,671.865,TRUE,362.6651348,TRUE,,,,,,,
368,-34,7,670.094,TRUE,369.6336024,TRUE,,,,,,,
378,-33,8,671.747,TRUE,379.5220679,TRUE,,,,,,,
383,-30,8,668.901,TRUE,384.2564248,TRUE,,,,,,,
382,-33,-5,669.801,TRUE,383.4553429,TRUE,,,,,,,
383,-34,-16,679.026,TRUE,384.8389273,TRUE,,,,,,,
383,-40,-27,673.466,TRUE,386.0284964,TRUE,,,,,,,
380,-47,-30,675.895,TRUE,384.0690042,TRUE,,,,,,,
380,-54,-30,679.992,TRUE,384.9883115,TRUE,,,,,,,
385,-58,-30,680.059,TRUE,390.4983995,TRUE,,,,,,,
388,-59,-27,685.446,TRUE,393.3878493,TRUE,,,,,,,
384,-59,-24,695.646,TRUE,389.2467084,TRUE,,,,,,,
382,-57,-23,697.809,TRUE,386.913427,TRUE,,,,,,,
389,-59,-30,699.42,TRUE,394.5909274,TRUE,,,,,,,
395,-58,-34,696.759,TRUE,400.6806709,TRUE,,,,,,,
391,-59,-31,703.4,TRUE,396.6396349,TRUE,,,,,,,
383,-59,-30,700.249,TRUE,388.677244,TRUE,,,,,,,
378,-52,-50,704.486,TRUE,384.8220368,TRUE,,,,,,,
372,-49,-61,709.728,TRUE,380.1394481,TRUE,,,,,,,
364,-50,-50,716.521,TRUE,370.8045307,TRUE,,,,,,,
360,-47,-36,720.759,TRUE,364.8355794,TRUE,,,,,,,
351,-43,-31,721.615,TRUE,354.9802811,TRUE,,,,,,,
350,-35,-26,725.023,TRUE,352.7052594,TRUE,,,,,,,
348,-35,-16,730.346,TRUE,350.1214075,TRUE,,,,,,,
347,-35,-11,729.368,TRUE,348.9340912,TRUE,,,,,,,
342,-34,-1,728.251,TRUE,343.6873579,TRUE,,,,,,,
344,-28,-3,729.31,TRUE,345.1506917,TRUE,,,,,,,
341,-19,-6,735.571,TRUE,341.5816154,TRUE,,,,,,,
343,-16,-5,733.351,TRUE,343.4093767,TRUE,,,,,,,
343,-11,-3,733.005,TRUE,343.1894521,TRUE,,,,,,,
342,-6,-3,733.385,TRUE,342.0657831,TRUE,,,,,,,
342,-7,-2,730.482,TRUE,342.0774766,TRUE,,,,,,,
339,-7,1,728.32,TRUE,339.0737383,TRUE,,,,,,,
340,-8,2,729.541,TRUE,340.0999853,TRUE,,,,,,,
340,-9,2,729.165,TRUE,340.124977,TRUE,,,,,,,
340,-9,1,732.937,TRUE,340.1205669,TRUE,,,,,,,
339,-11,1,727.302,TRUE,339.1798933,TRUE,,,,,,,
341,-12,4,723.836,TRUE,341.2345235,TRUE,,,,,,,
343,-13,3,713.295,TRUE,343.2593771,TRUE,,,,,,,
346,-12,3,703.314,TRUE,346.2210277,TRUE,,,,,,,
345,-13,1,700.637,TRUE,345.2462889,TRUE,,,,,,,
346,-13,0,696.91,TRUE,346.2441335,TRUE,,,,,,,
348,-12,-8,694.765,TRUE,348.2987224,TRUE,,,,,,,
353,-11,-9,690.827,TRUE,353.2860031,TRUE,,,,,,,
351,-16,-3,692.061,TRUE,351.3772901,TRUE,,,,,,,
350,-17,-2,677.414,TRUE,350.4183214,TRUE,,,,,,,
349,-19,-4,670.431,TRUE,349.5396973,TRUE,,,,,,,
343,-18,-4,652.077,TRUE,343.4952693,TRUE,,,,,,,
341,-20,-8,639.176,TRUE,341.6796745,TRUE,,,,,,,
340,-21,-7,612.947,TRUE,340.7198263,TRUE,,,,,,,
337,-21,0,598.41,TRUE,337.6536687,TRUE,,,,,,,
336,-17,0,581.172,TRUE,336.4297847,TRUE,,,,,,,
336,-16,0,571.697,TRUE,336.3807367,TRUE,,,,,,,
333,-10,0,560.32,TRUE,333.1501163,TRUE,,,,,,,
333,-8,0,553.329,TRUE,333.0960822,TRUE,,,,,,,
332,-7,2,533.986,TRUE,332.0798097,TRUE,,,,,,,
330,-9,4,406.798,TRUE,330.146937,TRUE,,,,,,,
331,-6,5,406.798,TRUE,331.0921322,TRUE,,,,,,,
328,3,-6,705.514,TRUE,328.0685904,TRUE,,,,,,,
329,5,-6,708.489,TRUE,329.0926921,TRUE,,,,,,,
329,7,-6,711.474,TRUE,329.129154,TRUE,,,,,,,
329,6,-6,711.838,TRUE,329.1094043,TRUE,,,,,,,
328,5,-8,711.338,TRUE,328.1356427,TRUE,,,,,,,
328,6,-5,710.311,TRUE,328.0929746,TRUE,,,,,,,
328,6,-8,707.195,TRUE,328.1524036,TRUE,,,,,,,
328,6,-6,703.178,TRUE,328.1097377,TRUE,,,,,,,
326,8,-5,694.914,TRUE,326.1364745,TRUE,,,,,,,
327,7,-5,685.832,TRUE,327.1131303,TRUE,,,,,,,
327,7,-6,685.231,TRUE,327.1299436,TRUE,,,,,,,
328,8,-5,667.378,TRUE,328.1356427,TRUE,,,,,,,
327,8,-4,659.006,TRUE,327.1223013,TRUE,,,,,,,
327,8,-2,622.827,TRUE,327.103959,TRUE,,,,,,,
321,8,-6,603.46,TRUE,321.1557255,TRUE,,,,,,,
322,7,-6,589.591,TRUE,322.1319605,TRUE,,,,,,,
322,8,-6,580.118,TRUE,322.1552421,TRUE,,,,,,,
323,8,-7,580.774,TRUE,323.1748753,TRUE,,,,,,,
322,2,9,590.729,TRUE,322.1319605,TRUE,,,,,,,
323,2,9,623.959,TRUE,323.1315522,TRUE,,,,,,,
324,2,9,636.108,TRUE,324.1311463,TRUE,,,,,,,
323,1,8,658.863,TRUE,323.1006035,TRUE,,,,,,,
322,-1,7,661.866,TRUE,322.0776304,TRUE,,,,,,,
325,1,6,666.141,TRUE,325.0569181,TRUE,,,,,,,
323,2,8,663.857,TRUE,323.105246,TRUE,,,,,,,
322,0,8,653.484,TRUE,322.0993636,TRUE,,,,,,,
325,1,7,644.755,TRUE,325.076914,TRUE,,,,,,,
327,0,6,639.963,TRUE,327.0550412,TRUE,,,,,,,
330,1,6,641.31,TRUE,330.0560558,TRUE,,,,,,,
333,3,3,644.643,TRUE,333.0270259,TRUE,,,,,,,
335,4,2,651.86,TRUE,335.0298494,TRUE,,,,,,,
335,6,-5,649.659,TRUE,335.0910324,TRUE,,,,,,,
335,6,-7,652.887,TRUE,335.1268417,TRUE,,,,,,,
334,6,-11,655.19,TRUE,334.2349473,TRUE,,,,,,,
331,6,-15,653.132,TRUE,331.3940253,TRUE,,,,,,,
328,6,-16,648.221,TRUE,328.4448203,TRUE,,,,,,,
325,6,-15,649.567,TRUE,325.4012907,TRUE,,,,,,,
324,4,-14,651.596,TRUE,324.3269955,TRUE,,,,,,,
323,3,-7,647.141,TRUE,323.0897708,TRUE,,,,,,,
322,-2,3,649.934,TRUE,322.0201857,TRUE,,,,,,,
324,-2,6,659.497,TRUE,324.0617225,TRUE,,,,,,,
321,-6,12,658.57,TRUE,321.2802515,TRUE,,,,,,,
324,-6,12,662.2,TRUE,324.2776588,TRUE,,,,,,,
327,-4,12,660.064,TRUE,327.2445569,TRUE,,,,,,,
329,-5,12,677.578,TRUE,329.2567387,TRUE,,,,,,,
331,-4,12,691.553,TRUE,331.2416037,TRUE,,,,,,,
330,-3,6,705.187,TRUE,330.0681748,TRUE,,,,,,,
329,1,1,698.01,TRUE,329.0030395,TRUE,,,,,,,
330,0,-6,689.422,TRUE,330.0545409,TRUE,,,,,,,
330,0,-7,667.954,TRUE,330.0742341,TRUE,,,,,,,
329,0,-6,649.751,TRUE,329.0547067,TRUE,,,,,,,
329,-1,-7,611.167,TRUE,329.0759791,TRUE,,,,,,,
329,-3,-6,592.976,TRUE,329.068382,TRUE,,,,,,,
329,-2,-6,580.126,TRUE,329.0607847,TRUE,,,,,,,
331,-1,-5,579.588,TRUE,331.0392726,TRUE,,,,,,,
331,-1,-8,579.289,TRUE,331.0981728,TRUE,,,,,,,
330,-1,-7,584.844,TRUE,330.0757489,TRUE,,,,,,,
329,2,-8,612.154,TRUE,329.1033272,TRUE,,,,,,,
329,1,-7,626.451,TRUE,329.0759791,TRUE,,,,,,,
328,0,-9,657.161,TRUE,328.1234524,TRUE,,,,,,,
329,-1,-9,671.635,TRUE,329.1245965,TRUE,,,,,,,
328,2,-8,701.377,TRUE,328.1036422,TRUE,,,,,,,
328,0,-6,714.111,TRUE,328.0548735,TRUE,,,,,,,
328,1,-6,727.143,TRUE,328.0563976,TRUE,,,,,,,
328,0,-5,735.549,TRUE,328.0381075,TRUE,,,,,,,
327,0,-7,743.264,TRUE,327.074915,TRUE,,,,,,,
329,0,-7,745.757,TRUE,329.0744597,TRUE,,,,,,,
329,3,-8,746.687,TRUE,329.1109236,TRUE,,,,,,,
327,2,-8,733.535,TRUE,327.103959,TRUE,,,,,,,
328,3,-8,722.303,TRUE,328.1112616,TRUE,,,,,,,
329,4,-8,699.298,TRUE,329.1215581,TRUE,,,,,,,
327,3,-7,699.596,TRUE,327.088673,TRUE,,,,,,,
322,1,-7,699.656,TRUE,322.0776304,TRUE,,,,,,,
320,3,-8,703.144,TRUE,320.1140422,TRUE,,,,,,,
319,2,-8,703.274,TRUE,319.1065653,TRUE,,,,,,,
324,2,-7,700.529,TRUE,324.0817798,TRUE,,,,,,,
324,-7,12,686.395,TRUE,324.2977027,TRUE,,,,,,,
325,-8,10,687.161,TRUE,325.2522098,TRUE,,,,,,,
325,-8,10,686.712,TRUE,325.2522098,TRUE,,,,,,,
326,-6,5,681.987,TRUE,326.0935449,TRUE,,,,,,,
331,-3,4,676.832,TRUE,331.0377622,TRUE,,,,,,,
331,0,-1,673.604,TRUE,331.0015106,TRUE,,,,,,,
333,2,-7,661.641,TRUE,333.0795701,TRUE,,,,,,,
332,4,-10,657.652,TRUE,332.1746529,TRUE,,,,,,,
334,10,-22,657.517,TRUE,334.8731103,TRUE,,,,,,,
334,10,-25,654.866,TRUE,335.0835717,TRUE,,,,,,,
332,11,-25,650.733,TRUE,333.1215994,TRUE,,,,,,,
333,11,-27,644.706,TRUE,334.2738398,TRUE,,,,,,,
330,10,-30,642.686,TRUE,331.5116891,TRUE,,,,,,,
328,12,-30,637.117,TRUE,329.5876211,TRUE,,,,,,,
325,10,-28,629.42,TRUE,326.3571663,TRUE,,,,,,,
323,8,-24,621.691,TRUE,323.9891974,TRUE,,,,,,,
325,2,-11,617.341,TRUE,325.1922508,TRUE,,,,,,,
323,-2,-3,592.555,TRUE,323.0201232,TRUE,,,,,,,
322,-6,4,583.872,TRUE,322.0807352,TRUE,,,,,,,
321,-7,8,542.893,TRUE,321.1759642,TRUE,,,,,,,
321,-8,8,511.395,TRUE,321.1993151,TRUE,,,,,,,
322,-7,8,453.796,TRUE,322.1754181,TRUE,,,,,,,
323,-8,9,420.139,TRUE,323.2243803,TRUE,,,,,,,
323,-9,7,369.991,TRUE,323.2011757,TRUE,,,,,,,
325,-7,8,345.065,TRUE,325.1737997,TRUE,,,,,,,
325,-7,6,305.537,TRUE,325.1307429,TRUE,,,,,,,
324,-7,5,295.09,FALSE,324.1141774,TRUE,,,,,,,
324,-4,1,279.471,FALSE,324.0262335,TRUE,,,,,,,
321,-3,-5,269.394,FALSE,321.0529551,TRUE,,,,,,,
324,0,-2,265.181,FALSE,324.0061728,TRUE,,,,,,,
323,0,-1,260.319,FALSE,323.001548,TRUE,,,,,,,
323,1,-2,259.935,FALSE,323.0077398,TRUE,,,,,,,
324,-2,1,274.292,FALSE,324.007716,TRUE,,,,,,,
323,-1,-2,277.856,FALSE,323.0077398,TRUE,,,,,,,
325,-1,-2,303.942,TRUE,325.0076922,TRUE,,,,,,,
324,0,0,307.007,TRUE,324,TRUE,,,,,,,
322,-1,-2,323.873,TRUE,322.0077639,TRUE,,,,,,,
324,0,-3,350.464,TRUE,324.0138886,TRUE,,,,,,,
323,1,-3,370.585,TRUE,323.0154795,TRUE,,,,,,,
325,1,-3,314.627,TRUE,325.0153843,TRUE,,,,,,,
323,2,-4,314.627,TRUE,323.0309583,TRUE,,,,,,,
322,2,-3,314.627,TRUE,322.0201857,TRUE,,,,,,,
323,1,-4,314.627,TRUE,323.0263147,TRUE,,,,,,,
323,3,-4,314.627,TRUE,323.0386974,TRUE,,,,,,,
322,2,-2,314.627,TRUE,322.0124221,TRUE,,,,,,,
324,0,-2,314.627,TRUE,324.0061728,TRUE,,,,,,,
322,0,-1,314.627,TRUE,322.0015528,TRUE,,,,,,,
324,1,-2,314.627,TRUE,324.007716,TRUE,,,,,,,
322,1,-1,314.627,TRUE,322.0031056,TRUE,,,,,,,
323,2,-2,314.627,TRUE,323.0123837,TRUE,,,,,,,
322,0,-1,314.627,TRUE,322.0015528,TRUE,,,,,,,
323,1,-4,314.627,TRUE,323.0263147,TRUE,,,,,,,
322,2,-2,314.627,TRUE,322.0124221,TRUE,,,,,,,
324,1,-4,314.627,TRUE,324.0262335,TRUE,,,,,,,
323,2,-4,314.627,TRUE,323.0309583,TRUE,,,,,,,
321,1,-3,314.627,TRUE,321.0155759,TRUE,,,,,,,
323,1,-2,314.627,TRUE,323.0077398,TRUE,,,,,,,
323,2,-3,314.627,TRUE,323.0201232,TRUE,,,,,,,
325,2,-4,314.627,TRUE,325.0307678,TRUE,,,,,,,
326,1,-3,314.627,TRUE,326.0153371,TRUE,,,,,,,
331,4,-4,314.627,TRUE,331.0483348,TRUE,,,,,,,
343,3,-4,314.627,TRUE,343.0364412,TRUE,,,,,,,
354,5,-5,314.627,TRUE,354.0706144,TRUE,,,,,,,
374,2,-5,314.627,TRUE,374.038768,TRUE,,,,,,,
389,1,-8,314.627,TRUE,389.0835386,TRUE,,,,,,,
417,-9,-11,314.627,TRUE,417.2421359,TRUE,,,,,,,
435,-14,-15,454.138,TRUE,435.4836392,TRUE,,,,,,,
464,-42,-14,454.138,TRUE,466.1072838,TRUE,,,,,,,
474,-68,-14,454.138,TRUE,479.0574078,TRUE,,,,,,,
483,-116,-11,454.138,TRUE,496.856116,TRUE,,,,,,,
488,-159,-24,454.138,TRUE,513.8102763,TRUE,,,,,,,
469,-228,-60,454.138,TRUE,524.923804,TRUE,,,,,,,
448,-247,-84,454.138,TRUE,518.4293587,TRUE,,,,,,,
392,-286,-127,454.138,TRUE,501.5864831,TRUE,,,,,,,
433,-294,-132,454.138,TRUE,539.7675426,TRUE,,,,,,,
443,-342,-134,454.138,TRUE,575.4728491,TRUE,,,,,,,
438,-379,-128,454.138,TRUE,593.1854685,TRUE,,,,,,,
406,-457,-173,454.138,TRUE,635.3062254,TRUE,,,,,,,
403,-404,-265,454.138,TRUE,629.1661148,TRUE,,,,,,,
401,-385,-271,454.138,TRUE,618.4391643,TRUE,,,,,,,
400,-397,-262,454.138,TRUE,621.4925583,TRUE,,,,,,,
429,-442,-269,35.511,FALSE,672.135403,TRUE,,,,,,,
450,-444,-280,179.647,FALSE,691.4014753,TRUE,,,,,,,
436,-446,-288,179.647,FALSE,686.9905385,TRUE,,,,,,,
417,-447,-290,179.647,FALSE,676.607715,TRUE,,,,,,,
427,-402,-314,179.647,FALSE,665.2285322,TRUE,,,,,,,
441,-370,-304,179.647,FALSE,650.9969278,TRUE,,,,,,,
437,-391,-308,179.647,FALSE,662.3548898,TRUE,,,,,,,
427,-411,-326,179.647,FALSE,676.4066824,TRUE,,,,,,,
428,-399,-325,179.647,FALSE,669.3354914,TRUE,,,,,,,
433,-378,-323,179.647,FALSE,659.319346,TRUE,,,,,,,
435,-382,-325,179.647,FALSE,663.9081262,TRUE,,,,,,,
427,-394,-332,179.647,FALSE,669.1703819,TRUE,,,,,,,
428,-390,-333,369.601,TRUE,667.9618253,TRUE,,,,,,,
431,-378,-331,378.665,TRUE,661.9712985,TRUE,,,,,,,
432,-379,-334,385.509,TRUE,664.6961712,TRUE,,,,,,,
428,-387,-340,386.753,TRUE,669.7409947,TRUE,,,,,,,
428,-385,-338,385.791,TRUE,667.572468,TRUE,,,,,,,
430,-378,-338,392.675,TRUE,664.8518632,TRUE,,,,,,,
431,-379,-340,398.197,TRUE,667.0847023,TRUE,,,,,,,
428,-382,-345,402.146,TRUE,669.4273672,TRUE,,,,,,,
429,-381,-343,413.105,TRUE,668.4691466,TRUE,,,,,,,
428,-378,-342,437.34,TRUE,665.6064904,TRUE,,,,,,,
427,-378,-344,459.663,TRUE,665.9947447,TRUE,,,,,,,
426,-379,-347,522.137,TRUE,667.4773404,TRUE,,,,,,,
429,-377,-348,559.36,TRUE,668.7854663,TRUE,,,,,,,
427,-376,-345,612.212,TRUE,665.3795909,TRUE,,,,,,,
429,-377,-342,626.889,TRUE,665.6831078,TRUE,,,,,,,
429,-377,-342,656.506,TRUE,665.6831078,TRUE,,,,,,,
427,-380,-342,659.761,TRUE,666.1028449,TRUE,,,,,,,
427,-379,-342,638.131,TRUE,665.5328692,TRUE,,,,,,,
428,-381,-342,623.138,TRUE,667.3147683,TRUE,,,,,,,
426,-379,-343,593.891,TRUE,665.4066426,TRUE,,,,,,,
427,-381,-339,576.227,TRUE,665.1398349,TRUE,,,,,,,
424,-380,-339,555.494,TRUE,662.6439466,TRUE,,,,,,,
425,-384,-340,506.339,TRUE,666.0938372,TRUE,,,,,,,
427,-384,-342,480.14,TRUE,668.3928486,TRUE,,,,,,,
424,-386,-337,413.513,TRUE,665.0872123,TRUE,,,,,,,
426,-386,-339,383.866,TRUE,667.3777042,TRUE,,,,,,,
425,-386,-339,332.955,TRUE,666.7398293,TRUE,,,,,,,
425,-384,-338,316.866,TRUE,665.0751837,TRUE,,,,,,,
424,-385,-337,293.193,FALSE,664.5073363,TRUE,,,,,,,
425,-386,-337,289.574,FALSE,665.7251685,TRUE,,,,,,,
426,-386,-338,271.614,FALSE,666.8703022,TRUE,,,,,,,
424,-388,-336,270.897,FALSE,665.7446958,TRUE,,,,,,,
426,-387,-336,275.282,FALSE,666.4390445,TRUE,,,,,,,
425,-389,-336,284.933,FALSE,666.9647667,TRUE,,,,,,,
425,-389,-337,302.789,TRUE,667.4691004,TRUE,,,,,,,
424,-387,-335,314.627,TRUE,664.6578067,TRUE,,,,,,,
423,-388,-335,340.483,TRUE,664.6036413,TRUE,,,,,,,
424,-387,-334,347.556,TRUE,664.1543495,TRUE,,,,,,,
423,-390,-333,353.381,TRUE,664.7691329,TRUE,,,,,,,
422,-386,-333,355.889,TRUE,661.7922635,TRUE,,,,,,,
419,-389,-332,356.822,TRUE,661.1399247,TRUE,,,,,,,
420,-390,-333,363.919,TRUE,662.8642395,TRUE,,,,,,,
418,-392,-333,381.938,TRUE,662.7797523,TRUE,,,,,,,
419,-393,-335,391.072,TRUE,665.0075188,TRUE,,,,,,,
419,-396,-336,383.554,TRUE,667.287794,TRUE,,,,,,,
418,-398,-336,398.876,TRUE,667.8502826,TRUE,,,,,,,
416,-397,-334,404.072,TRUE,664.9969925,TRUE,,,,,,,
417,-397,-335,354.66,TRUE,666.1253636,TRUE,,,,,,,
419,-397,-336,329.468,TRUE,667.8817261,TRUE,,,,,,,
416,-399,-336,292.939,FALSE,667.1978717,TRUE,,,,,,,
418,-398,-336,269.878,FALSE,667.8502826,TRUE,,,,,,,
418,-400,-335,238.363,FALSE,668.5424444,TRUE,,,,,,,
416,-399,-333,224.637,FALSE,665.692121,TRUE,,,,,,,
417,-399,-334,195.128,FALSE,666.8178162,TRUE,,,,,,,
418,-401,-335,217.322,FALSE,669.1412407,TRUE,,,,,,,
416,-401,-334,310.686,TRUE,667.392688,TRUE,,,,,,,
417,-400,-332,363.531,TRUE,666.418037,TRUE,,,,,,,
416,-401,-334,463.839,TRUE,667.392688,TRUE,,,,,,,
415,-402,-333,504.778,TRUE,666.8718018,TRUE,,,,,,,
413,-402,-334,559.183,TRUE,666.1298672,TRUE,,,,,,,
416,-401,-331,600.128,TRUE,665.8963883,TRUE,,,,,,,
417,-401,-331,621.948,TRUE,666.5215675,TRUE,,,,,,,
416,-401,-332,664.757,TRUE,666.3940276,TRUE,,,,,,,
416,-402,-331,674.197,TRUE,666.4990623,TRUE,,,,,,,
414,-402,-332,694.508,TRUE,665.7507041,TRUE,,,,,,,
416,-403,-331,706.188,TRUE,667.1026907,TRUE,,,,,,,
416,-401,-331,720.553,TRUE,665.8963883,TRUE,,,,,,,
417,-401,-332,723.976,TRUE,667.0187404,TRUE,,,,,,,
417,-403,-331,730.151,TRUE,667.7267405,TRUE,,,,,,,
417,-405,-331,731.276,TRUE,668.9357219,TRUE,,,,,,,
415,-401,-330,728.381,TRUE,664.77515,TRUE,,,,,,,
416,-403,-330,724.504,TRUE,666.6070807,TRUE,,,,,,,
414,-401,-330,708.662,TRUE,664.1513382,TRUE,,,,,,,
416,-402,-329,702.149,TRUE,665.5080766,TRUE,,,,,,,
416,-403,-328,686.671,TRUE,665.6192605,TRUE,,,,,,,
415,-402,-329,676.034,TRUE,664.8834484,TRUE,,,,,,,
416,-404,-330,651.523,TRUE,667.2121102,TRUE,,,,,,,
415,-402,-331,642.062,TRUE,665.8753637,TRUE,,,,,,,
416,-404,-329,631.926,TRUE,666.7180814,TRUE,,,,,,,
415,-402,-328,612.546,TRUE,664.3891932,TRUE,,,,,,,
414,-404,-330,601.752,TRUE,665.9669661,TRUE,,,,,,,
414,-405,-329,575.737,TRUE,666.0795748,TRUE,,,,,,,
415,-404,-329,558.723,TRUE,666.0945879,TRUE,,,,,,,
415,-407,-328,528.224,TRUE,667.4264004,TRUE,,,,,,,
415,-405,-329,519.744,TRUE,666.7015824,TRUE,,,,,,,
414,-405,-329,505.027,TRUE,666.0795748,TRUE,,,,,,,
416,-405,-327,493.892,TRUE,666.3407537,TRUE,,,,,,,
414,-406,-326,476.725,TRUE,665.2127479,TRUE,,,,,,,
415,-404,-328,476.801,TRUE,665.601232,TRUE,,,,,,,
416,-406,-326,482.736,TRUE,666.4593011,TRUE,,,,,,,
415,-405,-326,480.392,TRUE,665.2262773,TRUE,,,,,,,
414,-406,-326,500.485,TRUE,665.2127479,TRUE,,,,,,,
415,-407,-326,510.249,TRUE,666.4457967,TRUE,,,,,,,
414,-405,-326,533.391,TRUE,664.6028889,TRUE,,,,,,,
413,-405,-325,545.709,TRUE,663.490015,TRUE,,,,,,,
414,-405,-326,580.597,TRUE,664.6028889,TRUE,,,,,,,
414,-407,-324,595.768,TRUE,664.8465988,TRUE,,,,,,,
415,-408,-325,632.153,TRUE,666.5688262,TRUE,,,,,,,
414,-407,-326,666.361,TRUE,665.8235502,TRUE,,,,,,,
414,-406,-325,682.275,TRUE,664.7232507,TRUE,,,,,,,
414,-407,-327,704.581,TRUE,666.3137399,TRUE,,,,,,,
414,-407,-325,717.831,TRUE,665.3345023,TRUE,,,,,,,
414,-410,-327,733.438,TRUE,668.1504322,TRUE,,,,,,,
